gene_id	 SRR006295	SRR006296	SRR006297	SRR006300	SRR006301	SRR006302	SRR006303	SRR006304	SRR029309	SRR029310	
Cm_g42119	2	7	21	7	3	6	2	2	19	14
Cm_g42120	0	7	8	1	3	6	1	6	13	8
Cm_g4212	0	1	0	0	1	1	0	2	0	2
Cm_g42121	0	0	0	0	0	0	0	0	0	0
Cm_g42122	0	0	0	0	0	0	0	0	0	0
Cm_g42123	0	0	0	0	0	0	0	0	0	0
Cm_g42124	5	0	0	0	0	0	0	0	0	1
Cm_g42125	0	0	0	6	0	1	0	1	0	0
Cm_g42126	0	0	0	1	0	3	1	4	0	1
Cm_g42127	0	1	0	13	7	17	6	14	0	2
Cm_g42128	0	0	0	0	0	0	0	0	0	0
Cm_g42129	0	1	1	1	0	0	0	2	5	2
Cm_g42130	0	0	0	0	0	0	0	0	0	0
Cm_g4213	0	0	0	0	0	1	0	0	0	0
Cm_g42131	3	1	3	5	6	9	3	6	1	8
Cm_g42132	0	0	0	0	0	0	0	0	0	0
Cm_g42133	0	0	0	0	0	0	0	0	0	0
Cm_g42134	0	0	0	0	0	0	0	0	0	0
Cm_g42135	0	0	0	0	0	0	0	0	0	0
Cm_g42136	0	0	0	0	0	0	0	0	0	0
Cm_g42137	0	0	0	0	0	0	0	0	0	0
Cm_g42138	0	0	0	1	0	0	0	0	0	0
Cm_g42139	0	0	0	0	0	1	0	0	0	0
Cm_g42140	0	0	0	0	0	0	0	0	0	0
Cm_g4214	0	2	0	0	0	0	2	1	1	2
Cm_g42141	0	0	0	0	0	1	0	0	0	0
Cm_g42142	0	0	0	0	0	0	0	0	0	0
Cm_g42143	0	0	0	0	0	1	0	0	0	0
Cm_g42144	0	1	0	0	0	2	0	1	0	0
Cm_g42145	0	0	0	0	0	0	0	0	0	0
Cm_g42146	0	0	0	0	0	0	0	0	0	0
Cm_g42147	1	1	1	1	0	2	0	2	0	3
Cm_g42148	0	0	0	0	0	2	1	0	0	0
Cm_g42149	0	0	0	0	0	0	0	0	0	0
Cm_g4215	0	0	1	5	1	2	2	4	0	0
Cm_g42150	1	0	0	3	0	0	1	0	1	1
Cm_g42151	24	2	4	7	5	14	7	10	4	1
Cm_g42152	0	0	0	0	0	0	0	0	0	0
Cm_g42153	0	1	1	0	0	0	0	0	1	0
Cm_g42154	0	0	0	0	0	0	0	0	0	0
Cm_g42155	0	0	0	0	0	0	0	0	0	0
Cm_g42156	3	13	5	3	0	8	8	13	13	14
Cm_g42157	0	0	0	1	0	0	0	0	0	0
Cm_g42158	1	0	0	0	0	0	0	0	0	0
Cm_g42159	0	0	0	0	0	0	0	0	0	0
Cm_g4216	0	0	0	0	0	0	0	0	0	0
Cm_g42160	6	1	3	18	2	2	1	5	1	2
Cm_g42161	0	0	0	0	0	0	0	0	0	2
Cm_g42162	2	0	4	0	2	2	0	2	1	3
Cm_g42163	0	5	0	1	1	3	0	4	1	6
Cm_g42164	0	0	0	0	0	0	0	0	0	0
Cm_g42165	0	0	0	0	0	0	0	0	2	0
Cm_g42166	0	3	0	5	0	0	3	3	0	1
Cm_g42167	0	0	0	0	0	0	0	0	0	0
Cm_g42168	0	1	0	0	0	1	1	0	3	2
Cm_g42169	1	0	0	1	0	0	0	1	0	0
Cm_g42170	0	0	0	0	0	0	0	0	0	0
Cm_g4217	0	0	0	1	0	0	0	0	0	0
Cm_g42171	4	0	0	0	0	0	1	0	0	0
Cm_g42172	0	0	0	0	0	0	0	0	0	0
Cm_g42173	0	0	0	0	0	0	0	0	0	0
Cm_g42174	0	0	0	0	0	0	0	0	0	0
Cm_g42175	0	0	0	0	0	0	0	0	0	0
Cm_g42176	0	0	0	0	0	0	0	0	0	0
Cm_g42177	0	0	0	1	0	0	0	0	0	1
Cm_g42178	0	0	0	0	0	0	0	0	0	0
Cm_g42179	0	0	0	0	0	0	0	0	0	0
Cm_g4218	0	0	0	0	0	0	0	0	0	0
Cm_g42180	0	0	1	0	0	0	0	0	0	0
Cm_g42181	0	0	0	0	0	0	0	0	0	0
Cm_g42182	0	0	0	0	0	0	0	0	0	0
Cm_g42183	0	0	0	0	0	0	0	0	0	0
Cm_g42184	0	0	0	0	0	0	0	0	0	0
Cm_g42185	0	0	0	0	0	0	0	0	0	0
Cm_g42186	0	0	0	0	0	0	0	0	0	0
Cm_g42187	0	0	0	0	0	0	0	0	0	0
Cm_g42188	0	2	1	3	1	2	1	4	2	5
Cm_g42189	0	0	0	0	0	0	0	0	0	0
Cm_g42190	0	0	0	0	1	1	0	0	0	0
Cm_g42191	4	9	11	2	1	9	1	1	13	13
Cm_g42192	2	0	4	10	3	2	1	2	1	3
Cm_g42193	0	0	0	1	0	1	0	0	0	0
Cm_g42194	14	19	20	30	8	30	12	49	21	42
Cm_g42195	0	9	4	23	6	5	2	6	3	8
Cm_g42196	0	0	0	0	0	0	0	0	0	0
Cm_g4219	7	0	0	0	0	0	0	0	0	0
Cm_g42197	0	0	0	0	0	0	0	0	0	0
Cm_g42198	0	0	0	2	0	1	0	0	0	0
Cm_g42199	0	0	0	0	0	0	0	0	0	0
Cm_g422	0	0	0	0	0	0	0	0	0	0
Cm_g4220	0	0	0	0	0	0	0	0	0	0
Cm_g42200	0	0	0	0	0	0	0	0	0	0
Cm_g42201	0	0	0	0	0	0	0	0	0	0
Cm_g42202	0	0	0	0	0	0	0	0	0	0
Cm_g42203	0	0	0	0	0	0	0	0	0	0
Cm_g42204	0	0	0	0	0	0	0	0	0	0
Cm_g42205	0	0	0	0	0	0	0	0	0	0
Cm_g42206	0	0	0	1	0	0	0	1	0	0
Cm_g42207	0	1	1	0	0	5	3	1	1	0
Cm_g42208	0	0	0	0	0	0	0	0	0	0
Cm_g42209	0	0	0	0	0	0	0	0	0	0
Cm_g4221	0	0	0	0	0	0	0	0	0	0
Cm_g42210	0	0	0	0	0	0	0	0	0	0
Cm_g42211	1	0	0	0	0	0	0	1	0	0
Cm_g42212	0	0	0	0	1	0	0	3	0	0
Cm_g42213	0	0	0	1	0	0	0	0	0	0
Cm_g42214	1	0	0	1	0	0	0	0	0	0
Cm_g42215	2	4	0	3	0	0	2	1	0	1
Cm_g42216	4	0	1	1	0	2	0	0	2	3
Cm_g42217	0	0	0	0	0	0	0	0	0	0
Cm_g42218	0	0	0	0	0	0	0	0	0	0
Cm_g42219	0	0	0	0	0	0	0	0	0	0
Cm_g4222	0	0	0	0	0	0	0	0	0	0
Cm_g42220	0	0	0	1	1	2	0	5	2	0
Cm_g42221	1	1	1	4	1	4	2	7	1	5
Cm_g42222	2	3	1	15	3	10	5	13	2	4
Cm_g42223	1	0	0	1	0	0	0	0	0	0
Cm_g42224	0	0	0	1	0	0	0	0	0	0
Cm_g42225	0	0	0	0	0	1	0	0	0	0
Cm_g42226	0	0	0	0	0	0	0	0	0	0
Cm_g42227	0	0	0	0	0	0	0	0	0	0
Cm_g42228	5	2	1	4	2	6	3	5	1	2
Cm_g42229	3	0	0	4	1	2	0	1	0	1
Cm_g4223	0	0	0	0	0	0	0	0	0	0
Cm_g42230	0	0	0	0	0	0	0	0	0	0
Cm_g42231	0	0	0	0	0	0	0	0	0	0
Cm_g42232	2	0	2	0	4	4	0	0	1	1
Cm_g42233	0	0	0	0	0	1	0	0	0	0
Cm_g42234	0	0	0	0	0	0	0	0	0	0
Cm_g42235	1	1	1	2	0	4	0	3	2	0
Cm_g42236	0	0	0	0	0	0	0	0	0	0
Cm_g42237	2	3	2	0	1	3	4	11	0	9
Cm_g42238	0	0	0	4	0	0	0	1	0	0
Cm_g42239	0	0	0	0	0	0	0	0	0	0
Cm_g4224	0	0	0	0	0	0	0	0	0	0
Cm_g42240	0	0	0	0	0	0	0	0	0	0
Cm_g42241	0	0	0	0	0	0	0	0	0	0
Cm_g42242	0	0	0	0	0	0	0	0	0	0
Cm_g42243	1	0	0	1	6	14	0	0	0	2
Cm_g42244	0	0	0	0	0	0	0	0	0	0
Cm_g42245	0	0	1	0	0	0	0	0	1	0
Cm_g42246	0	0	0	0	0	0	0	0	0	0
Cm_g42247	0	0	0	0	0	0	0	0	0	0
Cm_g42248	0	0	0	0	0	0	0	0	0	0
Cm_g42249	0	0	0	0	0	3	0	0	0	5
Cm_g4225	0	0	0	0	0	0	0	0	0	0
Cm_g42250	0	0	0	0	0	0	0	0	1	0
Cm_g42251	0	0	0	0	0	0	0	0	0	0
Cm_g42252	0	0	0	0	0	0	0	0	0	0
Cm_g42253	0	0	0	0	0	0	0	0	0	0
Cm_g42254	0	0	1	0	0	1	0	0	0	0
Cm_g42255	4	2	1	5	3	2	0	4	2	9
Cm_g42256	0	0	0	0	0	0	0	0	0	0
Cm_g42257	0	0	1	0	0	0	1	0	1	1
Cm_g42258	0	0	0	0	0	0	0	0	0	0
Cm_g42259	0	0	0	0	0	0	0	0	0	0
Cm_g4226	0	0	0	0	0	0	0	0	0	0
Cm_g42260	1	0	0	0	0	0	0	0	0	0
Cm_g42261	0	2	0	0	0	0	0	0	0	0
Cm_g42262	0	0	0	0	0	0	0	0	0	0
Cm_g42263	0	0	0	0	0	0	0	0	0	0
Cm_g42264	0	0	0	0	0	0	0	0	0	0
Cm_g42265	0	0	0	2	0	0	0	0	1	1
Cm_g42266	0	0	0	0	0	0	0	0	0	0
Cm_g42267	0	0	0	0	0	0	0	0	0	0
Cm_g42268	0	1	0	0	0	0	0	2	0	0
Cm_g42269	0	0	0	0	0	0	0	0	0	0
Cm_g4227	0	0	0	0	0	0	0	0	0	0
Cm_g42270	38	4	4	41	4	9	6	14	3	14
Cm_g42271	0	0	0	0	0	0	0	0	0	0
Cm_g42272	0	0	0	0	0	0	0	0	0	0
Cm_g42273	0	1	2	3	0	0	0	0	0	0
Cm_g42274	0	0	0	0	0	0	0	0	0	0
Cm_g42275	0	0	0	0	0	0	0	0	0	0
Cm_g42276	0	0	0	0	0	0	0	1	0	0
Cm_g42277	0	0	0	0	0	0	0	1	0	0
Cm_g42278	0	0	0	0	0	0	0	0	0	0
Cm_g42279	0	0	0	0	0	0	0	0	0	0
Cm_g4228	0	0	0	0	0	0	0	0	0	0
Cm_g42280	0	0	0	0	0	0	0	0	0	0
Cm_g42281	0	0	0	0	0	0	0	0	0	0
Cm_g42282	0	0	0	0	0	0	0	0	0	0
Cm_g42283	0	0	0	0	0	0	0	0	0	0
Cm_g42284	0	0	0	0	0	0	0	0	0	0
Cm_g42285	0	0	0	0	0	0	0	0	0	0
Cm_g42286	0	0	0	0	0	1	1	0	0	0
Cm_g42287	0	0	0	0	0	0	0	0	0	0
Cm_g42288	0	0	0	0	0	0	0	0	0	0
Cm_g42289	4	5	4	22	5	8	9	22	7	11
Cm_g42290	0	0	2	1	1	0	1	0	0	1
Cm_g42291	0	0	0	0	0	0	0	0	0	0
Cm_g42292	4	10	5	1	0	0	1	0	0	11
Cm_g42293	0	0	0	0	0	1	0	0	0	0
Cm_g4229	3	0	0	0	0	0	1	2	1	1
Cm_g42294	0	0	0	0	0	0	0	0	0	0
Cm_g42295	0	0	0	0	0	0	0	0	0	0
Cm_g42296	1	0	0	0	0	0	0	0	0	0
Cm_g42297	0	0	0	0	0	0	0	0	0	0
Cm_g42298	0	0	0	0	0	0	0	0	0	0
Cm_g42299	0	0	0	0	0	0	0	0	0	0
Cm_g42300	0	0	0	0	0	0	0	0	0	0
Cm_g42301	0	0	0	0	0	0	0	0	0	0
Cm_g42302	0	0	0	0	0	0	0	0	0	0
Cm_g4230	2	1	0	0	0	0	1	0	0	0
Cm_g42303	0	0	0	0	0	0	0	0	0	0
Cm_g42304	0	0	0	0	0	0	0	0	0	0
Cm_g42305	0	0	0	0	0	0	0	0	0	0
Cm_g42306	0	0	0	0	0	0	0	0	0	0
Cm_g42307	0	0	0	0	0	0	0	0	0	0
Cm_g42308	0	2	1	3	0	2	2	2	2	1
Cm_g42309	0	0	0	0	0	0	0	0	0	0
Cm_g4231	0	0	0	0	0	0	0	0	0	0
Cm_g42310	4	10	6	24	9	20	16	29	1	4
Cm_g42311	0	0	0	0	0	0	0	0	0	0
Cm_g42312	0	0	0	0	0	0	0	0	0	0
Cm_g423	12	5	4	12	0	16	3	13	5	9
Cm_g42313	3	0	1	0	0	1	0	0	4	0
Cm_g42314	0	0	1	0	1	1	0	1	0	1
Cm_g42315	0	0	0	0	0	0	0	0	0	0
Cm_g42316	33	7	10	27	4	18	10	9	16	18
Cm_g42317	0	0	0	0	0	0	0	0	0	0
Cm_g42318	0	0	0	0	0	0	0	0	0	0
Cm_g42319	0	0	0	0	0	0	0	0	0	0
Cm_g4232	0	0	0	0	0	0	0	0	0	0
Cm_g42320	0	0	0	0	0	0	0	0	0	0
Cm_g42321	0	0	0	0	0	0	0	0	0	0
Cm_g42322	0	0	0	0	0	0	0	0	0	0
Cm_g42323	0	0	0	0	0	0	0	0	0	0
Cm_g42324	0	0	1	1	0	2	0	2	0	0
Cm_g42325	0	0	0	0	0	0	0	0	0	0
Cm_g42326	0	0	0	0	0	0	0	0	0	0
Cm_g42327	0	0	0	1	0	1	0	0	0	0
Cm_g42328	0	0	0	0	0	0	2	0	0	0
Cm_g42329	0	0	0	0	1	5	0	0	3	1
Cm_g4233	0	0	0	0	0	0	0	0	0	0
Cm_g42330	0	0	0	0	0	0	0	0	0	0
Cm_g42331	1	0	1	3	0	4	5	5	2	7
Cm_g42332	1	1	0	2	1	1	0	0	0	0
Cm_g42333	0	0	0	0	0	0	0	0	0	0
Cm_g42334	0	0	0	1	0	0	0	2	0	0
Cm_g42335	0	0	0	0	0	0	0	0	0	0
Cm_g42336	0	0	0	0	0	0	0	0	0	0
Cm_g42337	0	0	0	0	0	1	2	0	1	2
Cm_g42338	0	0	0	0	0	0	0	0	0	0
Cm_g42339	1	0	0	0	0	0	0	0	0	0
Cm_g4234	0	0	0	0	0	0	0	0	0	0
Cm_g42340	0	0	0	0	0	0	0	0	0	1
Cm_g42341	1	0	1	1	0	0	0	0	0	1
Cm_g42342	0	7	3	1	0	0	0	1	0	1
Cm_g42343	0	0	0	1	0	0	0	0	0	1
Cm_g42344	0	1	0	0	0	0	0	0	2	1
Cm_g42345	0	1	1	0	2	0	0	0	2	1
Cm_g42346	0	0	0	0	0	0	0	0	0	0
Cm_g42347	2	1	1	0	1	2	0	3	3	1
Cm_g42348	0	0	0	0	0	0	0	0	0	0
Cm_g42349	0	0	0	0	0	0	0	0	0	0
Cm_g4235	0	0	0	0	0	0	0	0	0	0
Cm_g42350	0	0	0	0	0	0	0	0	0	0
Cm_g42351	0	0	0	0	0	0	0	0	0	0
Cm_g42352	7	0	0	10	0	2	2	1	2	2
Cm_g42353	4	4	5	10	4	8	6	24	14	8
Cm_g42354	1	0	0	0	0	1	0	0	1	1
Cm_g42355	0	0	0	0	0	0	0	0	0	0
Cm_g42356	0	4	4	0	0	0	1	0	4	5
Cm_g42357	5	2	1	6	2	5	4	11	7	2
Cm_g42358	0	0	0	0	0	1	0	1	0	0
Cm_g42359	0	0	0	0	0	0	0	0	0	0
Cm_g42360	0	0	0	0	0	0	0	0	0	0
Cm_g4236	0	1	0	0	0	2	0	0	0	1
Cm_g42361	0	0	0	0	0	0	0	0	0	0
Cm_g42362	0	0	0	0	0	0	0	0	0	0
Cm_g42363	2	0	0	0	0	0	0	0	0	0
Cm_g42364	0	12	7	5	0	9	3	6	12	21
Cm_g42365	0	4	4	4	1	4	3	8	8	5
Cm_g42366	29	4	3	66	7	16	11	29	6	6
Cm_g42367	45	5	3	27	4	8	2	10	5	8
Cm_g42368	0	0	0	0	0	1	0	0	0	0
Cm_g42369	0	0	0	0	0	0	0	0	0	0
Cm_g42370	0	0	0	0	0	0	0	0	0	0
Cm_g4237	0	6	11	1	0	6	0	1	10	21
Cm_g42371	0	0	0	0	0	0	0	0	1	0
Cm_g42372	0	0	0	0	0	0	0	0	0	0
Cm_g42373	0	0	0	0	0	0	0	0	0	0
Cm_g42374	0	0	0	1	0	0	0	0	0	0
Cm_g42375	0	0	0	0	0	0	0	0	0	0
Cm_g42376	0	0	0	0	0	0	0	1	0	0
Cm_g42377	0	0	0	0	0	0	0	0	0	0
Cm_g42378	0	0	0	0	0	0	0	1	2	0
Cm_g42379	0	0	0	0	0	0	0	0	0	0
Cm_g4238	0	0	0	0	0	0	0	0	0	0
Cm_g42380	0	0	0	0	0	0	0	0	0	0
Cm_g42381	0	0	0	0	0	0	0	0	0	1
Cm_g42382	0	0	0	0	0	0	0	0	0	0
Cm_g42383	0	0	0	0	0	0	0	0	0	0
Cm_g42384	0	1	0	0	0	1	0	0	0	0
Cm_g42385	0	0	0	0	0	0	0	0	0	0
Cm_g42386	0	0	0	0	0	0	0	0	0	0
Cm_g42387	0	0	0	0	1	0	0	0	0	0
Cm_g42388	0	0	0	0	1	2	0	0	1	0
Cm_g42389	0	0	0	0	0	0	0	0	0	0
Cm_g4239	0	0	0	0	0	0	0	0	0	0
Cm_g42390	0	0	1	0	0	1	0	0	0	1
Cm_g42391	0	0	0	0	0	0	0	0	0	0
Cm_g42392	2	0	2	6	2	16	0	8	4	9
Cm_g42393	0	4	0	0	0	3	0	2	3	6
Cm_g42394	0	0	0	0	0	0	0	0	0	0
Cm_g42395	0	0	0	0	0	0	0	0	0	0
Cm_g42396	0	0	0	0	0	0	0	0	0	0
Cm_g42397	5	0	2	2	1	3	1	6	4	2
Cm_g42398	0	0	0	0	0	0	0	0	0	0
Cm_g42399	0	0	0	0	0	0	0	0	2	0
Cm_g424	0	0	0	0	0	0	0	0	0	0
Cm_g42400	0	0	0	0	0	0	0	0	0	0
Cm_g42401	0	0	0	0	1	0	1	3	0	0
Cm_g42402	0	0	0	0	0	0	0	0	0	0
Cm_g42403	6	0	0	10	0	0	1	1	0	0
Cm_g42404	0	0	0	0	0	0	0	0	0	1
Cm_g4240	4	1	0	13	1	4	1	8	1	4
Cm_g42405	0	0	0	0	0	0	0	0	0	0
Cm_g42406	0	2	1	8	2	8	0	5	6	8
Cm_g42407	0	1	0	10	0	8	5	4	7	1
Cm_g42408	0	0	0	0	0	0	0	0	0	0
Cm_g42409	0	0	0	0	1	1	0	0	0	0
Cm_g42410	0	0	0	0	0	0	0	0	0	0
Cm_g4241	0	0	1	0	0	2	0	0	0	0
Cm_g42411	1	1	4	6	2	3	2	5	7	7
Cm_g42412	0	0	0	0	0	0	0	0	0	0
Cm_g42413	0	4	1	5	1	9	10	11	5	5
Cm_g42414	1	0	0	0	0	0	0	0	0	0
Cm_g42415	0	0	0	3	0	0	0	2	0	1
Cm_g42416	0	0	0	0	0	0	0	1	0	0
Cm_g42417	0	0	0	0	0	0	0	0	0	0
Cm_g42418	0	0	0	0	0	0	0	0	0	0
Cm_g42419	0	0	0	0	0	0	0	2	0	0
Cm_g42420	2	2	0	3	1	0	1	5	2	1
Cm_g4242	1	0	0	1	2	0	1	4	1	1
Cm_g42421	6	1	1	12	2	8	3	5	7	8
Cm_g42422	0	0	0	0	0	0	0	0	0	0
Cm_g42423	5	4	4	8	1	6	0	8	7	10
Cm_g42424	0	0	0	0	0	0	0	0	0	0
Cm_g42425	0	0	0	0	0	0	0	0	0	0
Cm_g42426	0	1	0	0	0	0	0	0	0	0
Cm_g42427	7	0	3	6	3	13	2	8	1	3
Cm_g42428	0	0	0	0	0	0	0	0	0	0
Cm_g42429	0	6	2	3	0	0	1	2	6	11
Cm_g42430	0	0	0	0	0	0	0	0	0	0
Cm_g42431	0	0	0	0	0	0	0	0	0	0
Cm_g42432	0	0	0	0	0	0	0	0	0	0
Cm_g4243	2	4	0	7	1	2	1	6	4	4
Cm_g42433	0	0	0	1	0	0	1	0	3	0
Cm_g42434	5	4	3	7	3	8	5	11	1	8
Cm_g42435	0	4	3	2	1	11	1	11	6	7
Cm_g42436	0	0	0	0	0	0	0	1	0	0
Cm_g42437	0	0	0	0	0	0	0	0	0	0
Cm_g42438	2	1	5	4	2	7	4	7	3	3
Cm_g42439	0	0	0	0	0	0	0	0	0	0
Cm_g42440	0	0	0	0	0	1	0	0	0	0
Cm_g4244	0	0	2	0	0	1	0	2	1	7
Cm_g42441	0	0	1	0	0	0	0	0	0	3
Cm_g42442	0	0	0	0	0	0	0	0	0	0
Cm_g42443	0	0	0	0	0	0	0	0	0	0
Cm_g42444	0	0	0	0	0	0	0	0	0	0
Cm_g42445	0	0	0	0	0	0	0	0	0	0
Cm_g42446	0	0	0	0	0	3	1	1	0	0
Cm_g42447	0	0	0	0	0	0	0	0	0	0
Cm_g42448	1	16	3	8	6	18	19	31	12	13
Cm_g42449	0	2	0	0	0	0	0	0	0	1
Cm_g4245	0	0	0	0	1	0	0	0	0	0
Cm_g42450	7	1	0	6	0	0	0	1	2	0
Cm_g42451	0	1	0	0	0	0	0	0	0	0
Cm_g42452	0	0	0	0	0	0	0	0	0	0
Cm_g42453	4	0	0	6	0	0	2	0	1	0
Cm_g42454	8	3	2	4	0	0	0	0	0	6
Cm_g42455	0	1	1	6	1	2	1	3	1	0
Cm_g42456	0	0	0	1	0	0	0	0	0	0
Cm_g42457	0	0	0	0	0	1	0	0	1	1
Cm_g42458	0	0	0	0	0	2	2	4	1	1
Cm_g42459	7	4	3	8	3	9	7	9	7	9
Cm_g4246	0	0	0	0	0	0	0	0	0	0
Cm_g42460	10	3	3	19	3	9	4	7	5	8
Cm_g42461	0	0	0	0	0	0	0	0	0	0
Cm_g42462	0	0	0	0	0	0	0	0	0	0
Cm_g42463	0	0	0	0	0	0	0	0	0	0
Cm_g42464	0	0	0	0	0	0	0	0	0	0
Cm_g42465	0	0	0	0	0	0	0	0	0	0
Cm_g42466	1	2	0	5	1	1	5	4	1	3
Cm_g42467	0	1	0	0	0	0	0	0	1	0
Cm_g42468	0	0	0	0	0	0	0	0	0	0
Cm_g42469	0	0	0	0	0	0	0	0	0	0
Cm_g42470	0	0	0	8	3	1	2	8	0	0
Cm_g42471	0	0	0	0	0	0	0	0	0	0
Cm_g42472	0	3	1	1	1	4	0	1	1	4
Cm_g4247	2	10	9	0	0	1	0	0	9	15
Cm_g42473	1	1	0	5	0	1	0	3	0	1
Cm_g42474	0	0	0	0	0	0	0	0	0	0
Cm_g42475	0	0	0	0	0	0	0	0	0	0
Cm_g42476	1	0	0	0	0	0	0	0	0	0
Cm_g42477	0	2	1	0	0	0	1	0	1	3
Cm_g42478	1	1	1	0	0	0	0	0	3	3
Cm_g42479	0	0	0	0	0	0	0	0	0	0
Cm_g42480	0	0	0	0	0	0	0	0	0	0
Cm_g4248	0	0	0	0	0	1	0	0	0	0
Cm_g42481	0	0	0	0	0	0	0	0	0	0
Cm_g42482	0	0	2	0	0	0	0	0	1	1
Cm_g42483	0	0	0	0	0	0	0	0	0	0
Cm_g42484	2	0	0	2	0	0	0	0	0	1
Cm_g42485	0	0	0	0	0	0	0	1	0	0
Cm_g42486	0	0	0	0	0	0	2	0	0	0
Cm_g42487	0	0	0	0	0	0	0	0	0	0
Cm_g42488	0	0	0	0	0	0	0	0	0	0
Cm_g42489	0	0	0	0	0	4	0	0	0	1
Cm_g4249	0	0	0	0	0	0	1	0	0	0
Cm_g42490	0	2	3	1	0	2	0	0	5	1
Cm_g42491	5	2	3	6	0	2	0	2	0	0
Cm_g42492	3	0	0	1	0	0	1	0	1	1
Cm_g42493	0	0	0	1	0	0	2	0	0	0
Cm_g42494	1	0	0	2	0	2	1	5	0	1
Cm_g42495	0	0	0	0	0	1	0	1	0	0
Cm_g42496	0	0	0	0	0	0	0	0	0	0
Cm_g42497	0	0	0	0	0	0	0	0	0	0
Cm_g42498	0	0	0	0	0	0	0	1	0	0
Cm_g42499	15	18	13	26	14	39	25	61	33	29
Cm_g425	0	0	0	0	0	0	0	0	1	0
Cm_g42500	4	4	3	3	1	6	5	6	5	4
Cm_g42501	0	0	0	0	0	0	0	0	0	0
Cm_g4250	14	14	10	64	13	31	12	39	17	33
Cm_g42502	0	0	0	0	0	0	0	0	0	0
Cm_g42503	0	0	0	0	0	0	0	0	0	0
Cm_g42504	0	0	0	0	0	0	0	0	0	0
Cm_g42505	1	0	0	0	0	0	0	0	0	0
Cm_g42506	4	8	15	16	10	25	6	31	18	17
Cm_g42507	12	7	4	18	1	8	6	8	1	6
Cm_g42508	0	0	0	0	0	0	0	1	0	0
Cm_g42509	0	0	0	0	0	0	0	0	0	0
Cm_g42510	0	0	0	0	0	0	0	0	0	0
Cm_g4251	0	0	0	0	0	1	0	0	0	0
Cm_g42511	5	2	0	0	0	1	0	0	3	1
Cm_g42512	0	0	0	0	0	0	0	0	0	0
Cm_g42513	0	0	0	0	0	0	0	0	0	0
Cm_g42514	0	0	0	0	0	0	0	0	0	0
Cm_g42515	0	1	0	0	0	0	1	1	1	1
Cm_g42516	0	0	0	0	0	0	0	0	0	0
Cm_g42517	0	0	0	0	0	0	0	0	0	0
Cm_g42518	0	0	0	0	0	0	0	0	0	0
Cm_g42519	0	0	0	0	0	0	0	0	0	0
Cm_g4252	0	0	0	0	0	0	0	0	0	0
Cm_g42520	0	0	0	0	0	0	0	0	0	0
Cm_g42521	0	0	0	0	0	0	0	0	0	0
Cm_g42522	26	0	4	12	1	9	0	5	0	2
Cm_g42523	0	1	2	2	3	5	5	7	1	0
Cm_g42524	0	0	0	0	0	0	0	0	0	0
Cm_g42525	0	0	0	1	0	2	2	6	0	0
Cm_g42526	0	0	0	0	0	0	0	0	0	0
Cm_g42527	0	0	0	0	0	0	0	0	0	0
Cm_g42528	0	0	0	1	0	0	0	0	0	0
Cm_g42529	0	0	0	0	0	0	0	0	0	0
Cm_g42530	0	0	0	0	0	0	0	0	0	0
Cm_g42531	0	0	0	0	0	0	0	0	0	0
Cm_g4253	1	1	0	1	0	3	0	0	0	0
Cm_g42532	0	0	0	0	0	0	0	0	0	0
Cm_g42533	0	0	0	0	0	0	0	0	0	0
Cm_g42534	0	0	0	0	0	0	0	0	0	0
Cm_g42535	0	0	0	0	0	0	0	0	0	0
Cm_g42536	0	0	0	0	0	0	0	0	0	0
Cm_g42537	0	0	0	0	0	0	0	0	0	0
Cm_g42538	0	0	0	0	0	0	0	0	0	0
Cm_g42539	0	0	0	0	0	0	0	0	0	0
Cm_g42540	0	0	0	0	0	0	0	0	0	0
Cm_g42541	0	0	0	0	0	0	0	0	0	0
Cm_g4254	1	1	0	0	0	0	0	0	0	0
Cm_g42542	0	0	0	0	0	0	0	0	0	0
Cm_g42543	0	0	0	0	0	0	0	0	0	0
Cm_g42544	0	0	0	0	0	0	0	0	0	0
Cm_g42545	0	0	0	0	0	0	0	0	0	0
Cm_g42546	0	0	0	0	0	0	0	0	0	0
Cm_g42547	1	0	0	0	0	0	0	0	0	0
Cm_g42548	0	0	0	0	0	0	0	1	0	0
Cm_g42549	0	0	0	0	0	0	0	1	1	0
Cm_g4255	0	1	0	1	0	3	0	0	1	1
Cm_g42550	5	3	3	13	1	1	1	1	5	3
Cm_g42551	0	0	3	2	0	0	0	1	1	2
Cm_g42552	0	0	0	0	0	1	0	0	0	0
Cm_g42553	0	0	0	0	0	0	0	0	0	0
Cm_g42554	0	0	0	0	0	0	0	0	0	0
Cm_g42555	0	0	0	2	0	0	0	0	5	1
Cm_g42556	1	0	0	1	0	0	0	1	0	2
Cm_g42557	0	0	0	0	0	0	0	0	0	0
Cm_g42558	2	0	1	2	0	0	2	8	0	0
Cm_g42559	0	0	0	0	0	0	0	0	0	0
Cm_g4256	0	0	0	0	0	0	0	0	0	0
Cm_g42560	0	0	0	0	0	0	0	0	0	0
Cm_g42561	0	0	0	0	0	0	0	0	0	0
Cm_g42562	0	0	0	0	0	0	0	0	0	0
Cm_g42563	0	0	0	0	1	1	0	0	0	2
Cm_g42564	0	0	0	0	0	0	0	0	0	0
Cm_g42565	0	0	0	0	0	0	0	0	0	0
Cm_g42566	0	0	0	0	0	0	0	0	0	0
